,Chitwan,NewYork,Bonn,Sydney
2020080111,179.8,220.91,553.77,0.0
2020080112,45.83,414.3,636.09,0.0
2020080113,0.0,595.41,659.6,0.0
2020080114,0.0,738.55,581.29,0.0
2020080115,0.0,626.36,425.16,0.0
2020080116,0.0,820.99,262.74,0.0
2020080117,0.0,760.98,146.14,0.0
2020080118,0.0,780.55,36.93,0.0
2020080119,0.0,674.63,0.0,0.0
2020080120,0.0,544.12,0.0,0.0
2020080121,0.0,385.18,0.0,93.05
2020080122,0.0,196.57,0.0,280.32
2020080123,0.0,52.48,0.0,443.69
2020080200,13.77,0.0,0.0,562.38
2020080201,90.13,0.0,0.0,627.48
2020080202,163.93,0.0,0.0,636.98
2020080203,337.38,0.0,0.0,563.3
2020080204,471.71,0.0,20.89,445.82
2020080205,552.33,0.0,76.41,282.13
2020080206,646.17,0.0,173.24,80.03
2020080207,702.31,0.0,287.82,0.0
2020080208,594.94,0.0,403.93,0.0
2020080209,476.66,0.0,491.09,0.0
2020080210,339.04,29.48,581.41,0.0
2020080211,192.74,59.06,619.87,0.0
2020080212,50.61,134.21,609.2,0.0
2020080213,0.0,165.4,592.59,0.0
2020080214,0.0,250.29,472.4,0.0
2020080215,0.0,518.66,365.62,0.0
2020080216,0.0,541.75,234.93,0.0
2020080217,0.0,710.02,130.48,0.0
2020080218,0.0,648.61,30.41,0.0
2020080219,0.0,617.8,0.0,0.0
2020080220,0.0,510.77,0.0,0.0
2020080221,0.0,353.02,0.0,101.8
2020080222,0.0,190.27,0.0,280.9
2020080223,0.0,55.38,0.0,445.41
2020080300,29.95,0.0,0.0,534.58
2020080301,152.09,0.0,0.0,581.38
2020080302,302.92,0.0,0.0,581.47
2020080303,506.59,0.0,0.0,479.22
2020080304,644.02,0.0,24.23,349.57
2020080305,730.61,0.0,111.12,225.94
2020080306,712.81,0.0,238.66,64.46
2020080307,691.49,0.0,380.41,0.0
2020080308,632.13,0.0,514.54,0.0
2020080309,494.37,0.0,581.16,0.0
2020080310,309.16,32.4,536.98,0.0
2020080311,157.75,167.09,487.61,0.0
2020080312,48.33,348.99,405.26,0.0
2020080313,0.0,536.2,339.52,0.0
2020080314,0.0,697.93,293.21,0.0
2020080315,0.0,819.97,173.44,0.0
2020080316,0.0,885.07,159.72,0.0
2020080317,0.0,888.48,68.2,0.0
2020080318,0.0,832.18,21.91,0.0
2020080319,0.0,691.41,0.0,0.0
2020080320,0.0,492.16,0.0,0.0
2020080321,0.0,309.72,0.0,104.13
2020080322,0.0,165.12,0.0,291.09
2020080323,0.0,41.77,0.0,455.94
2020080400,65.18,0.0,0.0,573.7
2020080401,189.74,0.0,0.0,627.4
2020080402,382.97,0.0,0.0,587.16
2020080403,604.24,0.0,0.0,448.7
2020080404,752.45,0.0,17.71,343.97
2020080405,869.04,0.0,89.59,234.7
2020080406,883.31,0.0,199.76,95.52
2020080407,845.02,0.0,338.44,0.0
2020080408,752.59,0.0,475.95,0.0
2020080409,609.69,0.0,609.59,0.0
2020080410,434.88,20.67,674.89,0.0
2020080411,241.91,65.68,640.34,0.0
2020080412,58.36,54.57,686.85,0.0
2020080413,0.0,44.0,585.48,0.0
2020080414,0.0,72.45,597.04,0.0
2020080415,0.0,47.19,484.79,0.0
2020080416,0.0,62.17,335.39,0.0
2020080417,0.0,168.88,181.13,0.0
2020080418,0.0,288.6,45.43,0.0
2020080419,0.0,482.46,0.0,0.0
2020080420,0.0,490.52,0.0,0.0
2020080421,0.0,366.13,0.0,109.42
2020080422,0.0,180.87,0.0,301.26
2020080423,0.0,49.87,0.0,466.33
2020080500,25.31,0.0,0.0,602.58
2020080501,148.88,0.0,0.0,653.21
2020080502,281.42,0.0,0.0,654.05
2020080503,461.56,0.0,0.0,600.67
2020080504,657.39,0.0,22.34,477.5
2020080505,876.2,0.0,137.77,309.05
2020080506,842.58,0.0,297.78,112.15
2020080507,840.3,0.0,461.74,0.0
2020080508,732.62,0.0,608.13,0.0
2020080509,562.32,0.0,723.41,0.0
2020080510,348.43,42.38,800.12,0.0
2020080511,191.41,203.84,848.62,0.0
2020080512,46.81,384.72,832.88,0.0
2020080513,0.0,576.82,767.47,0.0
2020080514,0.0,736.15,663.91,0.0
2020080515,0.0,847.68,525.61,0.0
2020080516,0.0,886.87,361.77,0.0
2020080517,0.0,889.3,195.54,0.0
2020080518,0.0,824.8,51.99,0.0
2020080519,0.0,727.46,0.0,0.0
2020080520,0.0,583.84,0.0,0.0
2020080521,0.0,405.29,0.0,106.68
2020080522,0.0,212.59,0.0,295.44
2020080523,0.0,55.09,0.0,464.52
2020080600,60.55,0.0,0.0,588.64
2020080601,250.09,0.0,0.0,656.78
2020080602,410.05,0.0,0.0,656.63
2020080603,473.98,0.0,0.0,590.54
2020080604,623.73,0.0,21.47,471.33
2020080605,689.42,0.0,135.84,298.9
2020080606,745.99,0.0,297.45,94.26
2020080607,753.98,0.0,459.23,0.0
2020080608,692.33,0.0,602.37,0.0
2020080609,512.73,0.0,714.48,0.0
2020080610,356.44,25.02,783.88,0.0
2020080611,185.34,50.86,807.81,0.0
2020080612,49.45,88.68,781.59,0.0
2020080613,0.0,95.84,706.41,0.0
2020080614,0.0,303.57,610.66,0.0
2020080615,0.0,533.76,469.95,0.0
2020080616,0.0,533.21,328.79,0.0
2020080617,0.0,652.98,176.84,0.0
2020080618,0.0,705.68,46.02,0.0
2020080619,0.0,599.78,0.0,0.0
2020080620,0.0,441.99,0.0,0.0
2020080621,0.0,294.88,0.0,17.84
2020080622,0.0,145.9,0.0,63.59
2020080623,0.0,37.83,0.0,117.38
2020080700,45.63,0.0,0.0,75.09
2020080701,204.49,0.0,0.0,125.43
2020080702,372.26,0.0,0.0,75.41
2020080703,574.16,0.0,0.0,70.59
2020080704,674.55,0.0,19.87,58.71
2020080705,640.53,0.0,134.63,40.06
2020080706,727.82,0.0,295.16,34.95
2020080707,753.7,0.0,456.35,0.0
2020080708,682.18,0.0,600.32,0.0
2020080709,504.24,0.0,711.41,0.0
2020080710,343.91,22.32,784.4,0.0
2020080711,190.07,78.3,824.08,0.0
2020080712,46.55,163.86,805.31,0.0
2020080713,0.0,292.57,742.73,0.0
2020080714,0.0,354.3,639.38,0.0
2020080715,0.0,506.5,504.05,0.0
2020080716,0.0,473.37,344.23,0.0
2020080717,0.0,408.1,181.28,0.0
2020080718,0.0,384.55,44.02,0.0
2020080719,0.0,358.05,0.0,0.0
2020080720,0.0,364.84,0.0,0.0
2020080721,0.0,246.38,0.0,65.7
2020080722,0.0,72.31,0.0,186.51
2020080723,0.0,20.23,0.0,336.28
2020080800,40.68,0.0,0.0,275.84
2020080801,152.4,0.0,0.0,89.73
2020080802,295.54,0.0,0.0,83.44
2020080803,372.88,0.0,0.0,222.89
2020080804,503.02,0.0,17.7,222.32
2020080805,451.08,0.0,123.88,197.3
2020080806,432.03,0.0,278.48,70.59
2020080807,396.88,0.0,437.69,0.0
2020080808,402.02,0.0,581.8,0.0
2020080809,374.41,0.0,689.44,0.0
2020080810,271.5,32.4,686.57,0.0
2020080811,140.66,160.45,731.77,0.0
2020080812,44.42,292.56,651.99,0.0
2020080813,0.0,346.15,649.93,0.0
2020080814,0.0,403.83,558.22,0.0
2020080815,0.0,494.84,429.14,0.0
2020080816,0.0,569.53,283.12,0.0
2020080817,0.0,557.9,139.37,0.0
2020080818,0.0,663.78,33.98,0.0
2020080819,0.0,639.55,0.0,0.0
2020080820,0.0,518.85,0.0,0.0
2020080821,0.0,360.12,0.0,92.52
2020080822,0.0,194.86,0.0,215.95
2020080823,0.0,46.59,0.0,344.17
2020080900,13.62,0.0,0.0,494.27
2020080901,94.0,0.0,0.0,579.3
2020080902,213.82,0.0,0.0,512.5
2020080903,342.9,0.0,0.0,354.12
2020080904,409.11,0.0,13.03,215.77
2020080905,452.5,0.0,70.35,68.83
2020080906,629.48,0.0,153.32,43.16
2020080907,568.06,0.0,270.99,0.0
2020080908,405.02,0.0,368.96,0.0
2020080909,340.87,0.0,541.14,0.0
2020080910,219.5,30.23,595.85,0.0
2020080911,127.21,162.09,623.76,0.0
2020080912,29.67,323.21,492.74,0.0
2020080913,0.0,497.75,389.05,0.0
2020080914,0.0,680.08,273.49,0.0
2020080915,0.0,757.1,215.41,0.0
2020080916,0.0,793.33,132.98,0.0
2020080917,0.0,774.3,67.88,0.0
2020080918,0.0,723.41,22.5,0.0
2020080919,0.0,631.45,0.0,0.0
2020080920,0.0,500.91,0.0,0.0
2020080921,0.0,356.09,0.0,46.54
2020080922,0.0,184.47,0.0,146.95
2020080923,0.0,41.59,0.0,252.44
2020081000,15.86,0.0,0.0,328.37
2020081001,115.22,0.0,0.0,383.65
2020081002,259.62,0.0,0.0,445.39
2020081003,402.45,0.0,0.0,340.89
2020081004,542.05,0.0,11.73,239.64
2020081005,635.43,0.0,74.74,155.31
2020081006,679.8,0.0,184.97,63.46
2020081007,628.5,0.0,320.12,0.0
2020081008,581.39,0.0,438.05,0.0
2020081009,415.96,0.0,543.62,0.0
2020081010,275.1,31.46,581.02,0.0
2020081011,138.71,171.73,637.58,0.0
2020081012,41.91,361.25,635.37,0.0
2020081013,0.0,544.0,514.34,0.0
2020081014,0.0,695.26,422.38,0.0
2020081015,0.0,812.14,334.7,0.0
2020081016,0.0,863.9,209.29,0.0
2020081017,0.0,859.22,102.09,0.0
2020081018,0.0,798.05,23.85,0.0
2020081019,0.0,687.48,0.0,0.0
2020081020,0.0,549.88,0.0,6.32
2020081021,0.0,369.65,0.0,76.18
2020081022,0.0,186.83,0.0,215.34
2020081023,0.0,37.98,0.0,355.75
2020081100,33.0,0.0,0.0,473.02
2020081101,161.8,0.0,0.0,531.82
2020081102,292.69,0.0,0.0,468.66
2020081103,506.8,0.0,0.0,478.84
2020081104,611.63,0.0,11.3,326.8
2020081105,644.3,0.0,64.1,237.3
2020081106,540.45,0.0,157.27,84.29
2020081107,512.06,0.0,260.28,0.0
2020081108,430.23,0.0,361.61,0.0
2020081109,223.68,0.0,441.88,0.0
2020081110,161.21,31.27,498.84,0.0
2020081111,91.74,139.69,562.92,0.0
2020081112,27.85,303.0,540.7,0.0
2020081113,0.0,464.2,526.73,0.0
2020081114,0.0,640.58,420.12,0.0
2020081115,0.0,708.02,248.34,0.0
2020081116,0.0,683.55,149.03,0.0
2020081117,0.0,736.16,72.27,0.0
2020081118,0.0,658.23,17.36,0.0
2020081119,0.0,611.85,0.0,0.0
2020081120,0.0,537.05,0.0,6.02
2020081121,0.0,362.59,0.0,58.81
2020081122,0.0,176.11,0.0,156.49
2020081123,0.0,37.49,0.0,238.84
2020081200,7.7,0.0,0.0,316.52
2020081201,42.72,0.0,0.0,355.25
2020081202,109.95,0.0,0.0,340.42
2020081203,133.39,0.0,0.0,325.48
2020081204,237.92,0.0,10.05,238.84
2020081205,338.21,0.0,68.79,154.05
2020081206,324.97,0.0,191.42,55.36
2020081207,409.8,0.0,311.0,6.52
2020081208,313.98,0.0,433.26,0.0
2020081209,231.23,0.0,571.2,0.0
2020081210,177.46,26.82,652.59,0.0
2020081211,79.3,159.34,738.09,0.0
2020081212,30.37,338.38,694.52,0.0
2020081213,0.0,496.71,596.55,0.0
2020081214,0.0,636.66,416.99,0.0
2020081215,0.0,613.28,224.7,0.0
2020081216,0.0,727.5,136.27,0.0
2020081217,0.0,685.98,25.45,0.0
2020081218,0.0,477.95,13.32,0.0
2020081219,0.0,380.83,0.0,0.0
2020081220,0.0,275.84,0.0,7.13
2020081221,0.0,174.3,0.0,120.26
2020081222,0.0,96.28,0.0,298.62
2020081223,0.0,24.5,0.0,464.35
2020081300,21.81,0.0,0.0,601.02
2020081301,139.43,0.0,0.0,659.74
2020081302,281.92,0.0,0.0,656.0
2020081303,449.89,0.0,0.0,593.38
2020081304,561.23,0.0,9.13,454.48
2020081305,627.71,0.0,64.47,292.71
2020081306,620.38,0.0,167.64,99.36
2020081307,691.11,0.0,269.6,7.17
2020081308,633.7,0.0,376.66,0.0
2020081309,497.66,0.0,360.48,0.0
2020081310,317.43,15.88,536.72,0.0
2020081311,152.45,64.45,575.27,0.0
2020081312,42.03,123.48,497.58,0.0
2020081313,0.0,162.95,467.9,0.0
2020081314,0.0,206.61,400.66,0.0
2020081315,0.0,311.44,306.68,0.0
2020081316,0.0,369.95,207.72,0.0
2020081317,0.0,293.61,96.72,0.0
2020081318,0.0,326.32,22.41,0.0
2020081319,0.0,267.99,0.0,0.0
2020081320,0.0,162.67,0.0,5.84
2020081321,0.0,133.42,0.0,62.08
2020081322,0.0,76.88,0.0,168.33
2020081323,0.0,26.34,0.0,275.45
2020081400,39.17,0.0,0.0,232.34
2020081401,188.02,0.0,0.0,249.42
2020081402,385.62,0.0,0.0,267.28
2020081403,553.18,0.0,0.0,169.62
2020081404,681.27,0.0,9.71,125.21
2020081405,702.24,0.0,61.87,54.12
2020081406,649.77,0.0,149.41,18.16
2020081407,674.24,0.0,257.2,5.29
2020081408,531.05,0.0,372.32,0.0
2020081409,367.85,0.0,391.53,0.0
2020081410,230.52,22.73,390.76,0.0
2020081411,111.08,125.52,431.7,0.0
2020081412,26.41,282.01,456.05,0.0
2020081413,0.0,431.55,510.33,0.0
2020081414,0.0,563.59,395.22,0.0
2020081415,0.0,655.45,297.94,0.0
2020081416,0.0,663.17,174.18,0.0
2020081417,0.0,647.35,81.35,0.0
2020081418,0.0,530.38,21.29,0.0
2020081419,0.0,507.81,0.0,0.0
2020081420,0.0,438.46,0.0,6.26
2020081421,0.0,314.23,0.0,103.26
2020081422,0.0,174.24,0.0,298.81
2020081423,0.0,33.11,0.0,481.21
2020081500,38.34,0.0,0.0,570.27
2020081501,138.3,0.0,0.0,575.33
2020081502,302.84,0.0,0.0,432.48
2020081503,395.98,0.0,0.0,287.14
2020081504,525.69,0.0,8.59,231.66
2020081505,639.39,0.0,62.95,125.05
2020081506,539.7,0.0,155.16,55.63
2020081507,402.09,0.0,245.34,5.99
2020081508,435.22,0.0,371.86,0.0
2020081509,318.59,0.0,434.16,0.0
2020081510,188.27,21.66,515.52,0.0
2020081511,97.65,100.06,470.05,0.0
2020081512,27.62,222.09,333.77,0.0
2020081513,0.0,364.27,323.9,0.0
2020081514,0.0,532.45,279.38,0.0
2020081515,0.0,658.44,191.22,0.0
2020081516,0.0,667.4,122.02,0.0
2020081517,0.0,647.15,58.44,0.0
2020081518,0.0,518.8,18.48,0.0
2020081519,0.0,428.09,0.0,0.0
2020081520,0.0,283.03,0.0,7.38
2020081521,0.0,174.92,0.0,114.82
2020081522,0.0,67.41,0.0,296.49
2020081523,0.0,16.05,0.0,460.32
2020081600,29.7,0.0,0.0,588.84
2020081601,121.52,0.0,0.0,663.46
2020081602,209.96,0.0,0.0,666.39
2020081603,323.07,0.0,0.0,598.73
2020081604,429.18,0.0,8.87,482.19
2020081605,490.67,0.0,85.12,312.98
2020081606,462.21,0.0,226.2,103.64
2020081607,578.27,0.0,398.08,7.91
2020081608,564.75,0.0,538.11,0.0
2020081609,557.27,0.0,616.02,0.0
2020081610,390.13,12.86,684.8,0.0
2020081611,213.12,25.81,638.36,0.0
2020081612,39.28,76.28,552.02,0.0
2020081613,0.0,75.31,420.95,0.0
2020081614,0.0,119.73,352.95,0.0
2020081615,0.0,170.42,246.26,0.0
2020081616,0.0,201.76,149.05,0.0
2020081617,0.0,302.23,71.22,0.0
2020081618,0.0,301.13,14.88,0.0
2020081619,0.0,207.03,0.0,0.0
2020081620,0.0,194.86,0.0,8.57
2020081621,0.0,122.3,0.0,139.72
2020081622,0.0,63.88,0.0,336.18
2020081623,0.0,23.48,0.0,503.8
2020081700,52.86,0.0,0.0,619.59
2020081701,165.46,0.0,0.0,682.28
2020081702,291.09,0.0,0.0,681.28
2020081703,582.41,0.0,0.0,617.19
2020081704,699.16,0.0,6.02,492.46
2020081705,469.7,0.0,50.69,322.52
2020081706,682.06,0.0,132.98,121.38
2020081707,648.71,0.0,254.6,8.42
2020081708,680.78,0.0,368.62,0.0
2020081709,533.43,0.0,546.79,0.0
2020081710,340.39,24.5,554.43,0.0
2020081711,172.31,165.16,562.12,0.0
2020081712,35.45,347.11,517.83,0.0
2020081713,0.0,532.38,464.25,0.0
2020081714,0.0,682.97,414.7,0.0
2020081715,0.0,649.66,314.55,0.0
2020081716,0.0,838.34,182.29,0.0
2020081717,0.0,754.79,86.51,0.0
2020081718,0.0,611.81,17.34,0.0
2020081719,0.0,514.89,0.0,0.0
2020081720,0.0,365.37,0.0,6.91
2020081721,0.0,229.56,0.0,71.66
2020081722,0.0,109.28,0.0,196.34
2020081723,0.0,18.5,0.0,291.91
2020081800,34.06,0.0,0.0,464.67
2020081801,155.91,0.0,0.0,569.53
2020081802,348.95,0.0,0.0,600.73
2020081803,374.04,0.0,0.0,557.57
2020081804,347.12,0.0,7.68,443.01
2020081805,349.19,0.0,67.36,282.02
2020081806,388.57,0.0,198.21,95.37
2020081807,449.13,0.0,341.58,7.01
2020081808,377.76,0.0,499.02,0.0
2020081809,359.65,0.0,555.96,0.0
2020081810,271.58,24.32,602.09,0.0
2020081811,134.12,161.48,534.48,0.0
2020081812,30.38,348.95,500.18,0.0
2020081813,0.0,543.38,424.92,0.0
2020081814,0.0,705.63,349.53,0.0
2020081815,0.0,820.55,215.62,0.0
2020081816,0.0,880.98,119.72,0.0
2020081817,0.0,767.43,52.99,0.0
2020081818,0.0,758.9,14.15,0.0
2020081819,0.0,664.09,0.0,0.0
2020081820,0.0,517.03,0.0,11.62
2020081821,0.0,344.32,0.0,153.59
2020081822,0.0,160.2,0.0,348.48
2020081823,0.0,27.34,0.0,511.2
2020081900,16.15,0.0,0.0,641.42
2020081901,90.42,0.0,0.0,670.77
2020081902,165.43,0.0,0.0,633.34
2020081903,256.32,0.0,0.0,553.77
2020081904,356.62,0.0,7.55,398.89
2020081905,206.99,0.0,82.3,260.7
2020081906,176.04,0.0,221.64,104.25
2020081907,388.96,0.0,390.03,7.41
2020081908,481.5,0.0,541.78,0.0
2020081909,271.94,0.0,604.43,0.0
2020081910,213.14,18.62,696.05,0.0
2020081911,106.89,33.52,631.03,0.0
2020081912,29.87,54.5,599.98,0.0
2020081913,0.0,138.3,559.41,0.0
2020081914,0.0,158.2,443.02,0.0
2020081915,0.0,275.33,346.74,0.0
2020081916,0.0,541.05,216.11,0.0
2020081917,0.0,492.59,95.24,0.0
2020081918,0.0,608.64,10.61,0.0
2020081919,0.0,572.55,0.0,0.0
2020081920,0.0,505.62,0.0,10.8
2020081921,0.0,332.95,0.0,156.61
2020081922,0.0,163.02,0.0,351.8
2020081923,0.0,25.99,0.0,510.83
2020082000,31.1,0.0,0.0,646.32
2020082001,160.82,0.0,0.0,690.48
2020082002,314.88,0.0,0.0,674.2
2020082003,492.04,0.0,0.0,621.99
2020082004,584.04,0.0,7.06,493.41
2020082005,812.04,0.0,66.61,336.27
2020082006,800.82,0.0,161.17,119.8
2020082007,831.27,0.0,276.09,9.23
2020082008,723.12,0.0,400.82,0.0
2020082009,458.66,0.0,601.41,0.0
2020082010,288.1,24.46,665.9,0.0
2020082011,140.56,177.91,738.52,0.0
2020082012,26.73,375.9,700.36,0.0
2020082013,0.0,566.45,580.38,0.0
2020082014,0.0,723.77,460.01,0.0
2020082015,0.0,836.96,338.37,0.0
2020082016,0.0,891.19,203.23,0.0
2020082017,0.0,895.24,86.04,0.0
2020082018,0.0,834.61,11.66,0.0
2020082019,0.0,689.47,0.0,0.0
2020082020,0.0,524.91,0.0,14.59
2020082021,0.0,369.63,0.0,155.19
2020082022,0.0,172.6,0.0,363.22
2020082023,0.0,27.05,0.0,515.1
2020082100,42.59,0.0,0.0,614.27
2020082101,194.81,0.0,0.0,612.02
2020082102,343.5,0.0,0.0,584.75
2020082103,415.24,0.0,0.0,579.48
2020082104,498.41,0.0,5.82,441.8
2020082105,567.11,0.0,35.91,286.32
2020082106,679.78,0.0,89.96,115.59
2020082107,650.77,0.0,183.34,9.02
2020082108,592.09,0.0,188.0,0.0
2020082109,486.25,0.0,305.17,0.0
2020082110,308.96,20.07,499.77,0.0
2020082111,161.14,143.53,423.32,0.0
2020082112,30.62,337.34,370.09,0.0
2020082113,0.0,507.52,348.61,0.0
2020082114,0.0,635.31,249.83,0.0
2020082115,0.0,730.09,175.54,0.0
2020082116,0.0,745.01,131.8,0.0
2020082117,0.0,718.73,64.72,0.0
2020082118,0.0,730.72,11.29,0.0
2020082119,0.0,630.93,0.0,0.0
2020082120,0.0,472.02,0.0,12.98
2020082121,0.0,315.57,0.0,117.18
2020082122,0.0,135.23,0.0,267.66
2020082123,0.0,19.7,0.0,454.25
2020082200,21.18,0.0,0.0,592.31
2020082201,121.55,0.0,0.0,682.11
2020082202,239.93,0.0,0.0,650.84
2020082203,364.8,0.0,0.0,580.47
2020082204,388.06,0.0,0.0,460.21
2020082205,480.57,0.0,71.46,318.42
2020082206,485.89,0.0,204.09,118.18
2020082207,532.92,0.0,363.3,9.18
2020082208,441.32,0.0,537.75,0.0
2020082209,409.09,0.0,653.71,0.0
2020082210,266.87,14.12,657.1,0.0
2020082211,146.93,104.56,622.02,0.0
2020082212,33.41,231.06,593.69,0.0
2020082213,0.0,377.83,487.64,0.0
2020082214,0.0,558.23,423.18,0.0
2020082215,0.0,664.89,283.0,0.0
2020082216,0.0,754.11,157.09,0.0
2020082217,0.0,823.04,64.18,0.0
2020082218,0.0,693.55,9.59,0.0
2020082219,0.0,554.86,0.0,0.0
2020082220,0.0,443.75,0.0,15.73
2020082221,0.0,295.12,0.0,162.73
2020082222,0.0,135.91,0.0,364.65
2020082223,0.0,20.38,0.0,546.12
2020082300,34.16,0.0,0.0,666.95
2020082301,168.28,0.0,0.0,724.04
2020082302,324.96,0.0,0.0,717.52
2020082303,483.7,0.0,0.0,645.2
2020082304,588.96,0.0,0.0,518.69
2020082305,697.88,0.0,65.28,341.68
2020082306,768.72,0.0,151.74,146.07
2020082307,686.54,0.0,265.7,10.84
2020082308,638.59,0.0,384.67,0.0
2020082309,427.24,0.0,485.92,0.0
2020082310,273.67,14.82,535.66,0.0
2020082311,147.95,80.06,464.0,0.0
2020082312,30.18,181.3,324.55,0.0
2020082313,0.0,297.73,346.48,0.0
2020082314,0.0,428.59,293.4,0.0
2020082315,0.0,530.43,224.76,0.0
2020082316,0.0,780.48,137.22,0.0
2020082317,0.0,627.82,51.23,0.0
2020082318,0.0,568.91,8.45,0.0
2020082319,0.0,557.44,0.0,0.0
2020082320,0.0,492.21,0.0,18.52
2020082321,0.0,319.18,0.0,180.23
2020082322,0.0,127.86,0.0,384.07
2020082323,0.0,15.94,0.0,555.82
2020082400,12.98,0.0,0.0,679.85
2020082401,95.63,0.0,0.0,735.78
2020082402,264.54,0.0,0.0,736.56
2020082403,473.56,0.0,0.0,672.73
2020082404,619.38,0.0,0.0,542.02
2020082405,664.38,0.0,53.5,362.48
2020082406,658.11,0.0,138.09,146.64
2020082407,570.31,0.0,244.17,12.71
2020082408,534.88,0.0,346.43,0.0
2020082409,388.12,0.0,379.7,0.0
2020082410,250.09,15.85,448.8,0.0
2020082411,123.16,138.91,468.7,0.0
2020082412,25.81,311.61,445.62,0.0
2020082413,0.0,496.43,446.8,0.0
2020082414,0.0,626.42,347.52,0.0
2020082415,0.0,585.91,260.27,0.0
2020082416,0.0,793.17,132.74,0.0
2020082417,0.0,794.39,61.71,0.0
2020082418,0.0,679.42,7.61,0.0
2020082419,0.0,618.18,0.0,0.0
2020082420,0.0,487.02,0.0,16.04
2020082421,0.0,266.66,0.0,160.06
2020082422,0.0,113.8,0.0,359.34
2020082423,0.0,13.55,0.0,541.23
2020082500,32.23,0.0,0.0,645.8
2020082501,137.06,0.0,0.0,673.19
2020082502,276.42,0.0,0.0,646.99
2020082503,408.34,0.0,0.0,619.74
2020082504,514.59,0.0,0.0,475.12
2020082505,606.46,0.0,51.21,327.95
2020082506,639.24,0.0,130.38,116.35
2020082507,655.91,0.0,247.6,11.92
2020082508,545.73,0.0,360.54,0.0
2020082509,423.89,0.0,313.72,0.0
2020082510,280.9,14.61,372.84,0.0
2020082511,144.05,121.78,268.77,0.0
2020082512,28.55,276.99,248.27,0.0
2020082513,0.0,469.0,213.3,0.0
2020082514,0.0,614.34,248.82,0.0
2020082515,0.0,731.27,222.48,0.0
2020082516,0.0,813.08,126.97,0.0
2020082517,0.0,807.63,51.05,0.0
2020082518,0.0,665.63,7.11,0.0
2020082519,0.0,597.91,0.0,0.0
2020082520,0.0,437.48,0.0,21.96
2020082521,0.0,287.94,0.0,186.02
2020082522,0.0,117.32,0.0,386.36
2020082523,0.0,14.62,0.0,548.64
2020082600,41.34,0.0,0.0,678.25
2020082601,167.72,0.0,0.0,736.08
2020082602,302.86,0.0,0.0,729.41
2020082603,413.38,0.0,0.0,666.79
2020082604,482.38,0.0,0.0,536.61
2020082605,525.28,0.0,37.43,357.43
2020082606,312.73,0.0,81.31,161.84
2020082607,208.62,0.0,169.78,13.64
2020082608,211.13,0.0,248.62,0.0
2020082609,179.59,0.0,229.75,0.0
2020082610,105.82,16.74,253.81,0.0
2020082611,75.81,158.14,310.37,0.0
2020082612,20.88,358.24,275.19,0.0
2020082613,0.0,547.02,235.95,0.0
2020082614,0.0,696.27,196.52,0.0
2020082615,0.0,773.45,136.53,0.0
2020082616,0.0,852.75,78.93,0.0
2020082617,0.0,756.95,20.59,0.0
2020082618,0.0,723.21,6.08,0.0
2020082619,0.0,619.56,0.0,0.0
2020082620,0.0,359.16,0.0,25.08
2020082621,0.0,227.17,0.0,189.75
2020082622,0.0,100.04,0.0,376.07
2020082623,0.0,14.54,0.0,533.59
2020082700,37.6,0.0,0.0,657.12
2020082701,133.5,0.0,0.0,752.87
2020082702,244.07,0.0,0.0,753.43
2020082703,348.05,0.0,0.0,672.15
2020082704,414.12,0.0,0.0,555.79
2020082705,510.45,0.0,67.81,373.27
2020082706,587.5,0.0,131.62,167.52
2020082707,640.04,0.0,229.45,14.36
2020082708,562.13,0.0,341.17,0.0
2020082709,423.07,0.0,294.55,0.0
2020082710,284.79,10.95,472.8,0.0
2020082711,134.42,93.84,579.12,0.0
2020082712,21.17,236.42,636.52,0.0
2020082713,0.0,405.94,607.18,0.0
2020082714,0.0,580.12,495.12,0.0
2020082715,0.0,682.03,348.3,0.0
2020082716,0.0,748.91,215.32,0.0
2020082717,0.0,760.07,81.23,0.0
2020082718,0.0,712.2,7.42,0.0
2020082719,0.0,620.58,0.0,0.0
2020082720,0.0,447.44,0.0,26.65
2020082721,0.0,267.05,0.0,192.28
2020082722,0.0,88.34,0.0,392.86
2020082723,0.0,11.4,0.0,553.52
2020082800,37.23,0.0,0.0,700.95
2020082801,149.16,0.0,0.0,754.12
2020082802,291.11,0.0,0.0,750.19
2020082803,395.0,0.0,0.0,681.53
2020082804,557.23,0.0,0.0,555.61
2020082805,651.12,0.0,38.85,377.12
2020082806,702.55,0.0,133.48,171.77
2020082807,675.27,0.0,234.08,15.05
2020082808,628.38,0.0,330.07,0.0
2020082809,500.63,0.0,440.16,0.0
2020082810,320.46,13.27,359.51,0.0
2020082811,144.2,124.56,287.91,0.0
2020082812,23.68,320.73,416.66,0.0
2020082813,0.0,495.61,389.45,0.0
2020082814,0.0,633.66,351.98,0.0
2020082815,0.0,752.12,247.74,0.0
2020082816,0.0,802.52,145.4,0.0
2020082817,0.0,603.84,42.1,0.0
2020082818,0.0,514.52,0.0,0.0
2020082819,0.0,542.83,0.0,0.0
2020082820,0.0,90.88,0.0,29.46
2020082821,0.0,139.86,0.0,204.71
2020082822,0.0,25.48,0.0,408.16
2020082823,0.0,9.23,0.0,579.66
2020082900,34.72,0.0,0.0,703.57
2020082901,162.46,0.0,0.0,755.33
2020082902,318.46,0.0,0.0,745.63
2020082903,472.06,0.0,0.0,679.38
